"Country/Area","Year","Unit","GDP, at current prices - National currency"
"Congo","1977","CFA Franc BEAC","187985702821"
"Congo","1978","CFA Franc BEAC","214609209773"
"Congo","1979","CFA Franc BEAC","274956619154"
"Congo","1980","CFA Franc BEAC","390026097922"
"Congo","1981","CFA Franc BEAC","586240943740"
"Congo","1982","CFA Franc BEAC","768392439579"
"Congo","1983","CFA Franc BEAC","864952839880"
"Congo","1984","CFA Franc BEAC","1037310313609"
"Congo","1985","CFA Franc BEAC","1050665896686"
"Congo","1986","CFA Franc BEAC","693056388628"
"Congo","1987","CFA Franc BEAC","747292544654"
"Congo","1988","CFA Franc BEAC","713139003908"
"Congo","1989","CFA Franc BEAC","837117255053"
"Congo","1990","CFA Franc BEAC","836658397001"
"Congo","1991","CFA Franc BEAC","888063485421"
"Congo","1992","CFA Franc BEAC","809927751022"
"Congo","1993","CFA Franc BEAC","792923858259"
"Congo","1994","CFA Franc BEAC","1028891989739"
"Congo","1995","CFA Franc BEAC","1101810523737"
"Congo","1996","CFA Franc BEAC","1355825731586"
"Congo","1997","CFA Franc BEAC","1414244013474"
"Congo","1998","CFA Franc BEAC","1184639301985"
"Congo","1999","CFA Franc BEAC","1511885998914"
"Congo","2000","CFA Franc BEAC","2391498414759"
"Congo","2001","CFA Franc BEAC","2136752978386"
"Congo","2002","CFA Franc BEAC","2195797170436"
"Congo","2003","CFA Franc BEAC","2119540448902"
"Congo","2004","CFA Franc BEAC","2561850297476"
"Congo","2005","CFA Franc BEAC","3349306624912"
"Congo","2006","CFA Franc BEAC","4217179000000"
"Congo","2007","CFA Franc BEAC","4203698000000"
"Congo","2008","CFA Franc BEAC","5195837000000"
"Congo","2009","CFA Franc BEAC","4483612000000"
"Congo","2010","CFA Franc BEAC","6774405000000"
"Congo","2011","CFA Franc BEAC","7759205000000"
"Congo","2012","CFA Franc BEAC","9033228000000"
"Congo","2013","CFA Franc BEAC","8869805000000"
"Congo","2014","CFA Franc BEAC","8780698000000"
"Congo","2015","CFA Franc BEAC","6952360000000"
"Congo","2016","CFA Franc BEAC","6016200261009"
"Congo","2017","CFA Franc BEAC","6393990000000"
"Congo","2018","CFA Franc BEAC","7420823000000"
"Congo","2019","CFA Franc BEAC","7338559700712"
"Congo","2020","CFA Franc BEAC","5813539419900"
"Cook Islands","1970","New Zealand Dollar","9958138"
"Cook Islands","1971","New Zealand Dollar","9900867"
"Cook Islands","1972","New Zealand Dollar","9731021"
"Cook Islands","1973","New Zealand Dollar","11100311"
"Cook Islands","1974","New Zealand Dollar","12662281"
"Cook Islands","1975","New Zealand Dollar","14444041"
"Cook Islands","1976","New Zealand Dollar","16476519"
"Cook Islands","1977","New Zealand Dollar","19642727"
"Cook Islands","1978","New Zealand Dollar","21377603"
"Cook Islands","1979","New Zealand Dollar","24719249"
"Cook Islands","1980","New Zealand Dollar","28583244"
"Cook Islands","1981","New Zealand Dollar","33051241"
"Cook Islands","1982","New Zealand Dollar","38217655"
"Cook Islands","1983","New Zealand Dollar","42422868"
"Cook Islands","1984","New Zealand Dollar","51949087"
"Cook Islands","1985","New Zealand Dollar","62282755"
"Cook Islands","1986","New Zealand Dollar","75911007"
"Cook Islands","1987","New Zealand Dollar","85521131"
"Cook Islands","1988","New Zealand Dollar","98080965"
"Cook Islands","1989","New Zealand Dollar","108596333"
"Cook Islands","1990","New Zealand Dollar","121665011"
"Cook Islands","1991","New Zealand Dollar","137184777"
"Cook Islands","1992","New Zealand Dollar","152279748"
"Cook Islands","1993","New Zealand Dollar","169237707"
"Cook Islands","1994","New Zealand Dollar","183102798"
"Cook Islands","1995","New Zealand Dollar","176117436"
"Cook Islands","1996","New Zealand Dollar","169548504"
"Cook Islands","1997","New Zealand Dollar","162043981"
"Cook Islands","1998","New Zealand Dollar","174561832"
"Cook Islands","1999","New Zealand Dollar","189048630"
"Cook Islands","2000","New Zealand Dollar","220079039"
"Cook Islands","2001","New Zealand Dollar","249786480"
"Cook Islands","2002","New Zealand Dollar","262342584"
"Cook Islands","2003","New Zealand Dollar","287068017"
"Cook Islands","2004","New Zealand Dollar","293805631"
"Cook Islands","2005","New Zealand Dollar","282913560"
"Cook Islands","2006","New Zealand Dollar","316082104"
"Cook Islands","2007","New Zealand Dollar","308411507"
"Cook Islands","2008","New Zealand Dollar","320759202"
"Cook Islands","2009","New Zealand Dollar","345098751"
"Cook Islands","2010","New Zealand Dollar","334174332"
"Cook Islands","2011","New Zealand Dollar","344263342"
"Cook Islands","2012","New Zealand Dollar","369521099"
"Cook Islands","2013","New Zealand Dollar","352654655"
"Cook Islands","2014","New Zealand Dollar","385080197"
"Cook Islands","2015","New Zealand Dollar","433309192"
"Cook Islands","2016","New Zealand Dollar","445119472"
"Cook Islands","2017","New Zealand Dollar","486412980"
"Cook Islands","2018","New Zealand Dollar","524215273"
"Cook Islands","2019","New Zealand Dollar","541571149"
"Cook Islands","2020","New Zealand Dollar","437011240"
"Costa Rica","1970","Costa Rican Colon","8329594901"
"Costa Rica","1971","Costa Rican Colon","9110853457"
"Costa Rica","1972","Costa Rican Colon","10488268460"
"Costa Rica","1973","Costa Rican Colon","12972466419"
"Costa Rica","1974","Costa Rican Colon","16871099802"
"Costa Rica","1975","Costa Rican Colon","21452696139"
"Costa Rica","1976","Costa Rican Colon","26394284164"
"Costa Rica","1977","Costa Rican Colon","33613266411"
"Costa Rica","1978","Costa Rican Colon","38544641905"
"Costa Rica","1979","Costa Rican Colon","44148767823"
"Costa Rica","1980","Costa Rican Colon","52857502906"
"Costa Rica","1981","Costa Rican Colon","72895763619"
"Costa Rica","1982","Costa Rican Colon","124471593991"
"Costa Rica","1983","Costa Rican Colon","165077890420"
"Costa Rica","1984","Costa Rican Colon","208094343963"
"Costa Rica","1985","Costa Rican Colon","252657995824"
"Costa Rica","1986","Costa Rican Colon","314774433873"
"Costa Rica","1987","Costa Rican Colon","363225230021"
"Costa Rica","1988","Costa Rican Colon","446470116377"
"Costa Rica","1989","Costa Rican Colon","543703615902"
"Costa Rica","1990","Costa Rican Colon","667450120253"
"Costa Rica","1991","Costa Rican Colon","881040082001"
"Costa Rica","1992","Costa Rican Colon","1151917873758"
"Costa Rica","1993","Costa Rican Colon","1362412387549"
"Costa Rica","1994","Costa Rican Colon","1647124682889"
"Costa Rica","1995","Costa Rican Colon","2079862886938"
"Costa Rica","1996","Costa Rican Colon","2425725554424"
"Costa Rica","1997","Costa Rican Colon","2934156514136"
"Costa Rica","1998","Costa Rican Colon","3519453786930"
"Costa Rica","1999","Costa Rican Colon","4072330199172"
"Costa Rica","2000","Costa Rican Colon","4627050524474"
"Costa Rica","2001","Costa Rican Colon","5254084454225"
"Costa Rica","2002","Costa Rican Colon","5965391259676"
"Costa Rica","2003","Costa Rican Colon","6885560043737"
"Costa Rica","2004","Costa Rican Colon","8150137801044"
"Costa Rica","2005","Costa Rican Colon","9577022226860"
"Costa Rica","2006","Costa Rican Colon","11613319990806"
"Costa Rica","2007","Costa Rican Colon","13889052911136"
"Costa Rica","2008","Costa Rican Colon","16208974698512"
"Costa Rica","2009","Costa Rican Colon","17626147744796"
"Costa Rica","2010","Costa Rican Colon","19802010592708"
"Costa Rica","2011","Costa Rican Colon","21623524556481"
"Costa Rica","2012","Costa Rican Colon","23752868569291"
"Costa Rica","2013","Costa Rican Colon","25462954639353"
"Costa Rica","2014","Costa Rican Colon","28001327620471"
"Costa Rica","2015","Costa Rican Colon","30171918863718"
"Costa Rica","2016","Costa Rican Colon","32056288212048"
"Costa Rica","2017","Costa Rican Colon","34343647497605"
"Costa Rica","2018","Costa Rican Colon","35966118216865"
"Costa Rica","2019","Costa Rican Colon","37558144093652"
"Costa Rica","2020","Costa Rican Colon","35983495187452"
"Croatia","1970","...","..."
"Croatia","1971","...","..."
"Croatia","1972","...","..."
"Croatia","1973","...","..."
"Croatia","1974","...","..."
"Croatia","1975","...","..."
"Croatia","1976","...","..."
"Croatia","1977","...","..."
"Croatia","1978","...","..."
"Croatia","1979","...","..."
"Croatia","1980","...","..."
"Croatia","1981","...","..."
"Croatia","1982","...","..."
"Croatia","1983","...","..."
"Croatia","1984","...","..."
"Croatia","1985","...","..."
"Croatia","1986","...","..."
"Croatia","1987","...","..."
"Croatia","1988","...","..."
"Croatia","1989","...","..."
"Croatia","1990","Croatian Kuna","334327184"
"Croatia","1991","Croatian Kuna","525865074"
"Croatia","1992","Croatian Kuna","3225989144"
"Croatia","1993","Croatian Kuna","46487807507"
"Croatia","1994","Croatian Kuna","104220927353"
"Croatia","1995","Croatian Kuna","118827500000"
"Croatia","1996","Croatian Kuna","130828300000"
"Croatia","1997","Croatian Kuna","148415600000"
"Croatia","1998","Croatian Kuna","164127400000"
"Croatia","1999","Croatian Kuna","168386900000"
"Croatia","2000","Croatian Kuna","180782400000"
"Croatia","2001","Croatian Kuna","194138000000"
"Croatia","2002","Croatian Kuna","213122300000"
"Croatia","2003","Croatian Kuna","234578400000"
"Croatia","2004","Croatian Kuna","253193900000"
"Croatia","2005","Croatian Kuna","272357500000"
"Croatia","2006","Croatian Kuna","296914800000"
"Croatia","2007","Croatian Kuna","324783300000"
"Croatia","2008","Croatian Kuna","349157300000"
"Croatia","2009","Croatian Kuna","333332500000"
"Croatia","2010","Croatian Kuna","332222900000"
"Croatia","2011","Croatian Kuna","337571800000"
"Croatia","2012","Croatian Kuna","334591900000"
"Croatia","2013","Croatian Kuna","335955200000"
"Croatia","2014","Croatian Kuna","335292200000"
"Croatia","2015","Croatian Kuna","344034400000"
"Croatia","2016","Croatian Kuna","355920300000"
"Croatia","2017","Croatian Kuna","372354900000"
"Croatia","2018","Croatian Kuna","390856000000"
"Croatia","2019","Croatian Kuna","412228300000"
"Croatia","2020","Croatian Kuna","378349000000"
"Cuba","1970","Cuban Peso","5692936975"
"Cuba","1971","Cuban Peso","6914575471"
"Cuba","1972","Cuban Peso","7752705828"
"Cuba","1973","Cuban Peso","8279712041"
"Cuba","1974","Cuban Peso","9352772881"
"Cuba","1975","Cuban Peso","10682352406"
"Cuba","1976","Cuban Peso","11321109331"
"Cuba","1977","Cuban Peso","11790970291"
"Cuba","1978","Cuban Peso","13740258325"
"Cuba","1979","Cuban Peso","14296472109"
"Cuba","1980","Cuban Peso","14337108734"
"Cuba","1981","Cuban Peso","16724510366"
"Cuba","1982","Cuban Peso","17810270148"
"Cuba","1983","Cuban Peso","19073815160"
"Cuba","1984","Cuban Peso","21118345282"
"Cuba","1985","Cuban Peso","20992625728"
"Cuba","1986","Cuban Peso","20190185170"
"Cuba","1987","Cuban Peso","19825479336"
"Cuba","1988","Cuban Peso","20813672054"
"Cuba","1989","Cuban Peso","21086159726"
"Cuba","1990","Cuban Peso","21541109969"
"Cuba","1991","Cuban Peso","17816526963"
"Cuba","1992","Cuban Peso","16343339084"
"Cuba","1993","Cuban Peso","16551570106"
"Cuba","1994","Cuban Peso","21051509382"
"Cuba","1995","Cuban Peso","23835379413"
"Cuba","1996","Cuban Peso","25017000000"
"Cuba","1997","Cuban Peso","25364500000"
"Cuba","1998","Cuban Peso","25736700000"
"Cuba","1999","Cuban Peso","28364900000"
"Cuba","2000","Cuban Peso","30565800000"
"Cuba","2001","Cuban Peso","31682300000"
"Cuba","2002","Cuban Peso","33590500000"
"Cuba","2003","Cuban Peso","35901100000"
"Cuba","2004","Cuban Peso","38203400000"
"Cuba","2005","Cuban Peso","42643600000"
"Cuba","2006","Cuban Peso","52742700000"
"Cuba","2007","Cuban Peso","58603800000"
"Cuba","2008","Cuban Peso","60806300000"
"Cuba","2009","Cuban Peso","62080000000"
"Cuba","2010","Cuban Peso","64328000000"
"Cuba","2011","Cuban Peso","68990000000"
"Cuba","2012","Cuban Peso","73141000000"
"Cuba","2013","Cuban Peso","77148000000"
"Cuba","2014","Cuban Peso","80656000000"
"Cuba","2015","Cuban Peso","87133000000"
"Cuba","2016","Cuban Peso","91370000000"
"Cuba","2017","Cuban Peso","96851000000"
"Cuba","2018","Cuban Peso","100050000000"
"Cuba","2019","Cuban Peso","103428000000"
"Cuba","2020","Cuban Peso","107352000000"
"Curaçao","1970","...","..."
"Curaçao","1971","...","..."
"Curaçao","1972","...","..."
"Curaçao","1973","...","..."
"Curaçao","1974","...","..."
"Curaçao","1975","...","..."
"Curaçao","1976","...","..."
"Curaçao","1977","...","..."
"Curaçao","1978","...","..."
"Curaçao","1979","...","..."
"Curaçao","1980","...","..."
"Curaçao","1981","...","..."
"Curaçao","1982","...","..."
"Curaçao","1983","...","..."
"Curaçao","1984","...","..."
"Curaçao","1985","...","..."
"Curaçao","1986","...","..."
"Curaçao","1987","...","..."
"Curaçao","1988","...","..."
"Curaçao","1989","...","..."
"Curaçao","1990","...","..."
"Curaçao","1991","...","..."
"Curaçao","1992","...","..."
"Curaçao","1993","...","..."
"Curaçao","1994","...","..."
"Curaçao","1995","...","..."
"Curaçao","1996","...","..."
"Curaçao","1997","...","..."
"Curaçao","1998","...","..."
"Curaçao","1999","...","..."
"Curaçao","2000","...","..."
"Curaçao","2001","...","..."
"Curaçao","2002","...","..."
"Curaçao","2003","...","..."
"Curaçao","2004","...","..."
"Curaçao","2005","Netherlands Antillian Guilder","4196900699"
"Curaçao","2006","Netherlands Antillian Guilder","4399071264"
"Curaçao","2007","Netherlands Antillian Guilder","4642958381"
"Curaçao","2008","Netherlands Antillian Guilder","5071922310"
"Curaçao","2009","Netherlands Antillian Guilder","5135784226"
"Curaçao","2010","Netherlands Antillian Guilder","5282903555"
"Curaçao","2011","Netherlands Antillian Guilder","5439272331"
"Curaçao","2012","Netherlands Antillian Guilder","5604662035"
"Curaçao","2013","Netherlands Antillian Guilder","5634232969"
"Curaçao","2014","Netherlands Antillian Guilder","5653546793"
"Curaçao","2015","Netherlands Antillian Guilder","5641920251"
"Curaçao","2016","Netherlands Antillian Guilder","5588895439"
"Curaçao","2017","Netherlands Antillian Guilder","5578766280"
"Curaçao","2018","Netherlands Antillian Guilder","5598956110"
"Curaçao","2019","Netherlands Antillian Guilder","5552235844"
"Curaçao","2020","Netherlands Antillian Guilder","4646520859"
"Cyprus","1970","Euro","438593878"
"Cyprus","1971","Euro","506144303"
"Cyprus","1972","Euro","575049608"
"Cyprus","1973","Euro","638535394"
"Cyprus","1974","Euro","589566175"
"Cyprus","1975","Euro","497434363"
"Cyprus","1976","Euro","639890274"
"Cyprus","1977","Euro","810834306"
"Cyprus","1978","Euro","970854785"
"Cyprus","1979","Euro","1206956856"
"Cyprus","1980","Euro","1457240383"
"Cyprus","1981","Euro","1678777717"
"Cyprus","1982","Euro","1964131600"
"Cyprus","1983","Euro","2178386565"
"Cyprus","1984","Euro","2563010637"
"Cyprus","1985","Euro","2837824250"
"Cyprus","1986","Euro","3067410518"
"Cyprus","1987","Euro","3412748126"
"Cyprus","1988","Euro","3818261099"
"Cyprus","1989","Euro","4323810827"
"Cyprus","1990","Euro","4898351420"
