Country or area;Currency;Year;Gross National Income
Former USSR;Ruble;1972;4.24501E+11
Former USSR;Ruble;1973;4.57155E+11
Former USSR;Ruble;1974;4.7601E+11
Former USSR;Ruble;1975;4.95957E+11
Former USSR;Ruble;1976;5.23283E+11
Former USSR;Ruble;1977;5.4569E+11
Former USSR;Ruble;1978;5.74655E+11
Former USSR;Ruble;1979;5.9146E+11
Former USSR;Ruble;1980;6.20425E+11
Former USSR;Ruble;1981;6.52942E+11
Former USSR;Ruble;1982;7.00762E+11
Former USSR;Ruble;1983;7.32869E+11
Former USSR;Ruble;1984;7.63747E+11
Former USSR;Ruble;1985;7.77E+11
Former USSR;Ruble;1986;7.985E+11
Former USSR;Ruble;1987;8.25E+11
Former USSR;Ruble;1988;8.754E+11
Former USSR;Ruble;1989;9.41716E+11
Former USSR;Ruble;1990;1.02097E+12
Former Yugoslavia;Dinar;1970;18604000
Former Yugoslavia;Dinar;1971;24755000
Former Yugoslavia;Dinar;1972;29672000
Former Yugoslavia;Dinar;1973;37308000
Former Yugoslavia;Dinar;1974;50123000
Former Yugoslavia;Dinar;1975;60608000
Former Yugoslavia;Dinar;1976;71612000
Former Yugoslavia;Dinar;1977;87171000
Former Yugoslavia;Dinar;1978;106579000
Former Yugoslavia;Dinar;1979;135284000
Former Yugoslavia;Dinar;1980;181444000
Former Yugoslavia;Dinar;1981;251317000
Former Yugoslavia;Dinar;1982;328298000
Former Yugoslavia;Dinar;1983;439921000
Former Yugoslavia;Dinar;1984;687623000
Former Yugoslavia;Dinar;1985;1224228999
Former Yugoslavia;Dinar;1986;2382013999
Former Yugoslavia;Dinar;1987;5430339999
Former Yugoslavia;Dinar;1988;16617029990
Former Yugoslavia;Dinar;1989;2.51628E+11
Former Yugoslavia;Dinar;1990;4.02804E+11
France;Euro;1970;1.28638E+11
France;Euro;1971;1.43539E+11
France;Euro;1972;1.60215E+11
France;Euro;1973;1.84047E+11
France;Euro;1974;2.14772E+11
France;Euro;1975;2.40308E+11
France;Euro;1976;2.78133E+11
France;Euro;1977;3.13475E+11
France;Euro;1978;3.54309E+11
France;Euro;1979;4.04334E+11
France;Euro;1980;4.59958E+11
France;Euro;1981;5.18013E+11
France;Euro;1982;5.92244E+11
France;Euro;1983;6.53653E+11
France;Euro;1984;7.09329E+11
France;Euro;1985;7.63333E+11
France;Euro;1986;8.24166E+11
France;Euro;1987;8.681E+11
France;Euro;1988;9.36451E+11
France;Euro;1989;1.00679E+12
France;Euro;1990;1.06197E+12
France;Euro;1991;1.1003E+12
France;Euro;1992;1.1409E+12
France;Euro;1993;1.15512E+12
France;Euro;1994;1.19174E+12
France;Euro;1995;1.23061E+12
France;Euro;1996;1.27079E+12
France;Euro;1997;1.31638E+12
France;Euro;1998;1.37696E+12
France;Euro;1999;1.43694E+12
France;Euro;2000;1.5131E+12
France;Euro;2001;1.57241E+12
France;Euro;2002;1.61045E+12
France;Euro;2003;1.65793E+12
France;Euro;2004;1.73564E+12
France;Euro;2005;1.80296E+12
France;Euro;2006;1.89054E+12
France;Euro;2007;1.98616E+12
France;Euro;2008;2.03846E+12
France;Euro;2009;1.97365E+12
France;Euro;2010;2.03928E+12
France;Euro;2011;2.1067E+12
France;Euro;2012;2.11653E+12
France;Euro;2013;2.14967E+12
France;Euro;2014;2.17448E+12
French Polynesia;CFP Franc;1970;26540758420
French Polynesia;CFP Franc;1971;30924656750
French Polynesia;CFP Franc;1972;30950618923
French Polynesia;CFP Franc;1973;36161597902
French Polynesia;CFP Franc;1974;50288728816
French Polynesia;CFP Franc;1975;55657953421
French Polynesia;CFP Franc;1976;70291964853
French Polynesia;CFP Franc;1977;77755471401
French Polynesia;CFP Franc;1978;90308800122
French Polynesia;CFP Franc;1979;1.05743E+11
French Polynesia;CFP Franc;1980;1.19713E+11
French Polynesia;CFP Franc;1981;1.44004E+11
French Polynesia;CFP Franc;1982;1.75027E+11
French Polynesia;CFP Franc;1983;2.10775E+11
French Polynesia;CFP Franc;1984;2.49493E+11
French Polynesia;CFP Franc;1985;2.80357E+11
French Polynesia;CFP Franc;1986;3.3001E+11
French Polynesia;CFP Franc;1987;3.16449E+11
French Polynesia;CFP Franc;1988;3.18075E+11
French Polynesia;CFP Franc;1989;3.43712E+11
French Polynesia;CFP Franc;1990;3.53256E+11
French Polynesia;CFP Franc;1991;3.77923E+11
French Polynesia;CFP Franc;1992;3.84201E+11
French Polynesia;CFP Franc;1993;3.90857E+11
French Polynesia;CFP Franc;1994;3.96146E+11
French Polynesia;CFP Franc;1995;4.01188E+11
French Polynesia;CFP Franc;1996;3.96254E+11
French Polynesia;CFP Franc;1997;4.32305E+11
French Polynesia;CFP Franc;1998;4.5521E+11
French Polynesia;CFP Franc;1999;4.70493E+11
French Polynesia;CFP Franc;2000;4.86621E+11
French Polynesia;CFP Franc;2001;4.92479E+11
French Polynesia;CFP Franc;2002;4.98477E+11
French Polynesia;CFP Franc;2003;5.20476E+11
French Polynesia;CFP Franc;2004;5.33683E+11
French Polynesia;CFP Franc;2005;5.47222E+11
French Polynesia;CFP Franc;2006;5.58643E+11
French Polynesia;CFP Franc;2007;5.77395E+11
French Polynesia;CFP Franc;2008;5.79049E+11
French Polynesia;CFP Franc;2009;5.63347E+11
French Polynesia;CFP Franc;2010;5.47877E+11
French Polynesia;CFP Franc;2011;5.31861E+11
French Polynesia;CFP Franc;2012;5.26821E+11
French Polynesia;CFP Franc;2013;5.17294E+11
French Polynesia;CFP Franc;2014;5.05772E+11
Gabon;CFA Franc BEAC;1970;1.07466E+11
Gabon;CFA Franc BEAC;1971;1.24681E+11
Gabon;CFA Franc BEAC;1972;1.25188E+11
Gabon;CFA Franc BEAC;1973;1.85599E+11
Gabon;CFA Franc BEAC;1974;4.36242E+11
Gabon;CFA Franc BEAC;1975;5.48129E+11
Gabon;CFA Franc BEAC;1976;8.67827E+11
Gabon;CFA Franc BEAC;1977;8.24872E+11
Gabon;CFA Franc BEAC;1978;5.85824E+11
Gabon;CFA Franc BEAC;1979;7.18912E+11
Gabon;CFA Franc BEAC;1980;1.03205E+12
Gabon;CFA Franc BEAC;1981;1.21633E+12
Gabon;CFA Franc BEAC;1982;1.37527E+12
Gabon;CFA Franc BEAC;1983;1.49452E+12
Gabon;CFA Franc BEAC;1984;1.84649E+12
Gabon;CFA Franc BEAC;1985;1.93222E+12
Gabon;CFA Franc BEAC;1986;1.41082E+12
Gabon;CFA Franc BEAC;1987;1.19679E+12
Gabon;CFA Franc BEAC;1988;1.19064E+12
Gabon;CFA Franc BEAC;1989;1.39634E+12
Gabon;CFA Franc BEAC;1990;1.47418E+12
Gabon;CFA Franc BEAC;1991;1.52258E+12
Gabon;CFA Franc BEAC;1992;1.43309E+12
Gabon;CFA Franc BEAC;1993;1.50432E+12
Gabon;CFA Franc BEAC;1994;2.28198E+12
Gabon;CFA Franc BEAC;1995;2.22341E+12
Gabon;CFA Franc BEAC;1996;2.44083E+12
Gabon;CFA Franc BEAC;1997;2.97847E+12
Gabon;CFA Franc BEAC;1998;2.84309E+12
Gabon;CFA Franc BEAC;1999;2.49532E+12
Gabon;CFA Franc BEAC;2000;3.03437E+12
Gabon;CFA Franc BEAC;2001;3.36964E+12
Gabon;CFA Franc BEAC;2002;3.3607E+12
Gabon;CFA Franc BEAC;2003;2.97376E+12
Gabon;CFA Franc BEAC;2004;3.09169E+12
Gabon;CFA Franc BEAC;2005;4.09085E+12
Gabon;CFA Franc BEAC;2006;4.32718E+12
Gabon;CFA Franc BEAC;2007;4.80707E+12
Gabon;CFA Franc BEAC;2008;5.24734E+12
Gabon;CFA Franc BEAC;2009;5.34989E+12
Gabon;CFA Franc BEAC;2010;5.64312E+12
Gabon;CFA Franc BEAC;2011;6.01387E+12
Gabon;CFA Franc BEAC;2012;7.47219E+12
Gabon;CFA Franc BEAC;2013;7.77612E+12
Gabon;CFA Franc BEAC;2014;7.56699E+12
Gambia;Dalasi;1970;200724800
Gambia;Dalasi;1971;202857175
Gambia;Dalasi;1972;256057977
Gambia;Dalasi;1973;375009780
Gambia;Dalasi;1974;506589966
Gambia;Dalasi;1975;643092922
Gambia;Dalasi;1976;717373270
Gambia;Dalasi;1977;784818621
Gambia;Dalasi;1978;850253677
Gambia;Dalasi;1979;830753829
Gambia;Dalasi;1980;857591249
Gambia;Dalasi;1981;1046458332
Gambia;Dalasi;1982;1190596383
Gambia;Dalasi;1983;1363381118
Gambia;Dalasi;1984;1781421672
Gambia;Dalasi;1985;2345912114
Gambia;Dalasi;1986;2848586028
Gambia;Dalasi;1987;3342113106
Gambia;Dalasi;1988;4007380572
Gambia;Dalasi;1989;4756054113
Gambia;Dalasi;1990;5461810902
Gambia;Dalasi;1991;5939125968
Gambia;Dalasi;1992;6263942171
Gambia;Dalasi;1993;6709243131
Gambia;Dalasi;1994;6979953839
Gambia;Dalasi;1995;7355153223
Gambia;Dalasi;1996;8152578655
Gambia;Dalasi;1997;7954902776
Gambia;Dalasi;1998;8673957944
Gambia;Dalasi;1999;8954770943
Gambia;Dalasi;2000;9624984601
Gambia;Dalasi;2001;10293672081
Gambia;Dalasi;2002;10860949013
Gambia;Dalasi;2003;13044761918
Gambia;Dalasi;2004;16761541780
Gambia;Dalasi;2005;17194875424
Gambia;Dalasi;2006;17681064426
Gambia;Dalasi;2007;19227548626
Gambia;Dalasi;2008;20864813722
Gambia;Dalasi;2009;23250823477
Gambia;Dalasi;2010;25840576916
Gambia;Dalasi;2011;25666444934
Gambia;Dalasi;2012;28382451205
Gambia;Dalasi;2013;31499895931
Gambia;Dalasi;2014;34422569059
Georgia;Lari;1990;14964
Georgia;Lari;1991;19146
Georgia;Lari;1992;147258
Georgia;Lari;1993;27184000
Georgia;Lari;1994;1793507000
Georgia;Lari;1995;3616000000
Georgia;Lari;1996;3779589204
Georgia;Lari;1997;4720310000
Georgia;Lari;1998;5288500000
Georgia;Lari;1999;5962760000
Georgia;Lari;2000;6274930000
Georgia;Lari;2001;6741326814
Georgia;Lari;2002;7529173346
Georgia;Lari;2003;8631281294
Georgia;Lari;2004;10004851993
Georgia;Lari;2005;11791720721
Georgia;Lari;2006;14102451923
Georgia;Lari;2007;17060466718
Georgia;Lari;2008;18818033917
Georgia;Lari;2009;17789488904
Georgia;Lari;2010;20102756385
Georgia;Lari;2011;23631709312
Georgia;Lari;2012;25925591390
Georgia;Lari;2013;26340691389
Georgia;Lari;2014;29032669802
Germany;Euro;1970;4.06622E+11
Germany;Euro;1971;4.50698E+11
Germany;Euro;1972;4.90928E+11
Germany;Euro;1973;5.46709E+11
Germany;Euro;1974;5.91707E+11
Germany;Euro;1975;6.20682E+11
Germany;Euro;1976;6.73495E+11
Germany;Euro;1977;7.1648E+11
Germany;Euro;1978;7.66942E+11
Germany;Euro;1979;8.30481E+11
Germany;Euro;1980;8.88241E+11
Germany;Euro;1981;9.28628E+11
Germany;Euro;1982;9.66475E+11
Germany;Euro;1983;1.0124E+12
Germany;Euro;1984;1.06584E+12
Germany;Euro;1985;1.1139E+12
Germany;Euro;1986;1.1707E+12
Germany;Euro;1987;1.20056E+12
Germany;Euro;1988;1.27242E+12
Germany;Euro;1989;1.36175E+12
Germany;Euro;1990;1.48187E+12
Germany;Euro;1991;1.59426E+12
Germany;Euro;1992;1.70995E+12
Germany;Euro;1993;1.7568E+12
Germany;Euro;1994;1.83209E+12
Germany;Euro;1995;1.89513E+12
Germany;Euro;1996;1.92454E+12
Germany;Euro;1997;1.96125E+12
Germany;Euro;1998;2.00479E+12
Germany;Euro;1999;2.04745E+12
Germany;Euro;2000;2.10242E+12
Germany;Euro;2001;2.16149E+12
Germany;Euro;2002;2.1828E+12
Germany;Euro;2003;2.20002E+12
Germany;Euro;2004;2.28658E+12
Germany;Euro;2005;2.3213E+12
Germany;Euro;2006;2.43448E+12
Germany;Euro;2007;2.5502E+12
Germany;Euro;2008;2.58644E+12
Germany;Euro;2009;2.51556E+12
Germany;Euro;2010;2.63089E+12
Germany;Euro;2011;2.77133E+12
Germany;Euro;2012;2.82041E+12
Germany;Euro;2013;2.88204E+12
Germany;Euro;2014;2.98244E+12
Ghana;Cedi;1970;354291
Ghana;Cedi;1971;390332
Ghana;Cedi;1972;444739
Ghana;Cedi;1973;558135
Ghana;Cedi;1974;742636
Ghana;Cedi;1975;839926
Ghana;Cedi;1976;1038145
Ghana;Cedi;1977;1782560
Ghana;Cedi;1978;3355362
Ghana;Cedi;1979;4506808
Ghana;Cedi;1980;6838239
Ghana;Cedi;1981;11603073
Ghana;Cedi;1982;13818112
Ghana;Cedi;1983;29230180
Ghana;Cedi;1984;42774898
Ghana;Cedi;1985;54050667
Ghana;Cedi;1986;79938833
Ghana;Cedi;1987;116264702
Ghana;Cedi;1988;164212874
Ghana;Cedi;1989;222593620
Ghana;Cedi;1990;319707899
Ghana;Cedi;1991;405588331
Ghana;Cedi;1992;474738185
Ghana;Cedi;1993;608903324
Ghana;Cedi;1994;817154158
Ghana;Cedi;1995;1217534215
Ghana;Cedi;1996;1781902790
Ghana;Cedi;1997;2217823226
Ghana;Cedi;1998;2715504423
Ghana;Cedi;1999;3228013836
Ghana;Cedi;2000;4223022147
Ghana;Cedi;2001;5976995526
Ghana;Cedi;2002;7666064833
Ghana;Cedi;2003;10373016777
Ghana;Cedi;2004;12516854004
Ghana;Cedi;2005;15396402969
Ghana;Cedi;2006;18587990000
Ghana;Cedi;2007;23024480000
Ghana;Cedi;2008;29902260000
Ghana;Cedi;2009;36177000000
Ghana;Cedi;2010;45280000000
Ghana;Cedi;2011;57954000000
Ghana;Cedi;2012;69618000000
Ghana;Cedi;2013;90817682396
Ghana;Cedi;2014;1.07616E+11
Greece;Euro;1970;1173153104
Greece;Euro;1971;1310112756
Greece;Euro;1972;1515335104
Greece;Euro;1973;1980657915
Greece;Euro;1974;2296537510
Greece;Euro;1975;2750212923
Greece;Euro;1976;3431938205
Greece;Euro;1977;4022692395
Greece;Euro;1978;4886130066
Greece;Euro;1979;6072734995
Greece;Euro;1980;7317996496
Greece;Euro;1981;8722195339
Greece;Euro;1982;10990409800
Greece;Euro;1983;13060608757
Greece;Euro;1984;16074350961
Greece;Euro;1985;19558018260
Greece;Euro;1986;23236754410
Greece;Euro;1987;26331612637
Greece;Euro;1988;31967486448
Greece;Euro;1989;38057382027
Greece;Euro;1990;46528552904
Greece;Euro;1991;57701202755
Greece;Euro;1992;66910705941
Greece;Euro;1993;75095606596
Greece;Euro;1994;85192657352
Greece;Euro;1995;95522959585
Greece;Euro;1996;1.04612E+11
Greece;Euro;1997;1.158E+11
Greece;Euro;1998;1.25855E+11
Greece;Euro;1999;1.3228E+11
Greece;Euro;2000;1.42215E+11
Greece;Euro;2001;1.53357E+11
Greece;Euro;2002;1.63426E+11
Greece;Euro;2003;1.78395E+11
Greece;Euro;2004;1.91446E+11
Greece;Euro;2005;1.99557E+11
Greece;Euro;2006;2.13819E+11
Greece;Euro;2007;2.26699E+11
Greece;Euro;2008;2.34783E+11
Greece;Euro;2009;2.32262E+11
Greece;Euro;2010;2.21401E+11
Greece;Euro;2011;2.01376E+11
Greece;Euro;2012;1.92472E+11
Greece;Euro;2013;1.80105E+11
Greece;Euro;2014;1.77488E+11
Greenland;Danish Krone;1970;462133730
Greenland;Danish Krone;1971;582306254
Greenland;Danish Krone;1972;653519063
Greenland;Danish Krone;1973;751486573
Greenland;Danish Krone;1974;917921527
Greenland;Danish Krone;1975;1075603437
Greenland;Danish Krone;1976;1290074856
Greenland;Danish Krone;1977;1501909927
Greenland;Danish Krone;1978;1739994760
Greenland;Danish Krone;1979;1961456316
Greenland;Danish Krone;1980;2374394488
Greenland;Danish Krone;1981;2769635309
Greenland;Danish Krone;1982;3075406193
Greenland;Danish Krone;1983;3410672661
Greenland;Danish Krone;1984;3579780675
Greenland;Danish Krone;1985;4006483452
Greenland;Danish Krone;1986;4403690646
Greenland;Danish Krone;1987;4902166010
Greenland;Danish Krone;1988;5504859104
Greenland;Danish Krone;1989;6240282324
Greenland;Danish Krone;1990;5757537938
Greenland;Danish Krone;1991;5950242418
Greenland;Danish Krone;1992;5717227307
Greenland;Danish Krone;1993;5517640524
Greenland;Danish Krone;1994;5946309673
Greenland;Danish Krone;1995;6388743429
Greenland;Danish Krone;1996;6630607215
Greenland;Danish Krone;1997;6765303714
Greenland;Danish Krone;1998;7378811855
Greenland;Danish Krone;1999;7564634032
Greenland;Danish Krone;2000;8291208577
Greenland;Danish Krone;2001;8650071512
Greenland;Danish Krone;2002;8836876876
Greenland;Danish Krone;2003;9001068958
Greenland;Danish Krone;2004;9434246575
Greenland;Danish Krone;2005;9659489912
Greenland;Danish Krone;2006;10525928357
Greenland;Danish Krone;2007;10862081262
Greenland;Danish Krone;2008;11449886334
Greenland;Danish Krone;2009;12111126536
Greenland;Danish Krone;2010;12563932986
Greenland;Danish Krone;2011;13129364058
Greenland;Danish Krone;2012;13328531499
Greenland;Danish Krone;2013;13264848276
Greenland;Danish Krone;2014;13379106542
Grenada;East Caribbean Dollar;1970;37719847
Grenada;East Caribbean Dollar;1971;47120997
Grenada;East Caribbean Dollar;1972;61272998
Grenada;East Caribbean Dollar;1973;77018230
Grenada;East Caribbean Dollar;1974;83483400
Grenada;East Caribbean Dollar;1975;108506421
Grenada;East Caribbean Dollar;1976;130428056
Grenada;East Caribbean Dollar;1977;151569578
Grenada;East Caribbean Dollar;1978;187503946
Grenada;East Caribbean Dollar;1979;217163960
Grenada;East Caribbean Dollar;1980;234734340
Grenada;East Caribbean Dollar;1981;246019162
Grenada;East Caribbean Dollar;1982;271804399
Grenada;East Caribbean Dollar;1983;289512350
Grenada;East Caribbean Dollar;1984;314921913
Grenada;East Caribbean Dollar;1985;357372729
Grenada;East Caribbean Dollar;1986;403074039
Grenada;East Caribbean Dollar;1987;466526146
Grenada;East Caribbean Dollar;1988;517773783
Grenada;East Caribbean Dollar;1989;561736505
Grenada;East Caribbean Dollar;1990;614037427
Grenada;East Caribbean Dollar;1991;656971427
Grenada;East Caribbean Dollar;1992;673376227
Grenada;East Caribbean Dollar;1993;665676956
Grenada;East Caribbean Dollar;1994;698722154
Grenada;East Caribbean Dollar;1995;726183292
Grenada;East Caribbean Dollar;1996;776513328
Grenada;East Caribbean Dollar;1997;834975785
Grenada;East Caribbean Dollar;1998;908882634
Grenada;East Caribbean Dollar;1999;975793039
Grenada;East Caribbean Dollar;2000;1321730000
Grenada;East Caribbean Dollar;2001;1300950000
Grenada;East Caribbean Dollar;2002;1341369100
Grenada;East Caribbean Dollar;2003;1473950000
Grenada;East Caribbean Dollar;2004;1450087880
Grenada;East Caribbean Dollar;2005;1815028222
Grenada;East Caribbean Dollar;2006;1825060920
Grenada;East Caribbean Dollar;2007;1951621301
Grenada;East Caribbean Dollar;2008;2132028386
Grenada;East Caribbean Dollar;2009;1928590636
Grenada;East Caribbean Dollar;2010;1988910391
Grenada;East Caribbean Dollar;2011;2032313706
Grenada;East Caribbean Dollar;2012;2092577847
Grenada;East Caribbean Dollar;2013;2210803809
Grenada;East Caribbean Dollar;2014;2328540415
Guatemala;Quetzal;1970;1658391535
Guatemala;Quetzal;1971;1728760496
Guatemala;Quetzal;1972;1829592981
Guatemala;Quetzal;1973;2245838746
Guatemala;Quetzal;1974;2771290011
Guatemala;Quetzal;1975;3186199656
Guatemala;Quetzal;1976;3822726991
Guatemala;Quetzal;1977;4852786058
Guatemala;Quetzal;1978;5383670876
Guatemala;Quetzal;1979;6137776727
Guatemala;Quetzal;1980;6955660016
Guatemala;Quetzal;1981;7575708543
Guatemala;Quetzal;1982;7656944609
Guatemala;Quetzal;1983;7960154663
Guatemala;Quetzal;1984;8251428716
Guatemala;Quetzal;1985;9663885186
Guatemala;Quetzal;1986;13719631419
Guatemala;Quetzal;1987;15355308923
Guatemala;Quetzal;1988;17880663870
Guatemala;Quetzal;1989;20612939191
Guatemala;Quetzal;1990;29830471387
Guatemala;Quetzal;1991;41674191016
Guatemala;Quetzal;1992;47708017645
Guatemala;Quetzal;1993;56463786938
Guatemala;Quetzal;1994;65748659557
Guatemala;Quetzal;1995;75028454922
Guatemala;Quetzal;1996;83800524873
Guatemala;Quetzal;1997;94795452315
Guatemala;Quetzal;1998;1.096E+11
Guatemala;Quetzal;1999;1.19188E+11
Guatemala;Quetzal;2000;1.31823E+11
Guatemala;Quetzal;2001;1.46057E+11
Guatemala;Quetzal;2002;1.59974E+11
Guatemala;Quetzal;2003;1.71452E+11
Guatemala;Quetzal;2004;1.87751E+11
Guatemala;Quetzal;2005;2.05161E+11
Guatemala;Quetzal;2006;2.27423E+11
Guatemala;Quetzal;2007;2.55275E+11
Guatemala;Quetzal;2008;2.88767E+11
Guatemala;Quetzal;2009;2.98858E+11
Guatemala;Quetzal;2010;3.23309E+11
Guatemala;Quetzal;2011;3.58127E+11
Guatemala;Quetzal;2012;3.84541E+11
Guatemala;Quetzal;2013;4.13381E+11
Guatemala;Quetzal;2014;4.44417E+11
Guinea;Guinea Franc;1970;51093310806
Guinea;Guinea Franc;1971;56861668560
Guinea;Guinea Franc;1972;61422935366
Guinea;Guinea Franc;1973;68601752651
Guinea;Guinea Franc;1974;75198579658
Guinea;Guinea Franc;1975;81092519855
Guinea;Guinea Franc;1976;92943191471
Guinea;Guinea Franc;1977;93971280578
Guinea;Guinea Franc;1978;1.02526E+11
Guinea;Guinea Franc;1979;1.09021E+11
Guinea;Guinea Franc;1980;1.18833E+11
Guinea;Guinea Franc;1981;1.29884E+11
Guinea;Guinea Franc;1982;1.71447E+11
Guinea;Guinea Franc;1983;2.24596E+11
Guinea;Guinea Franc;1984;2.85237E+11
Guinea;Guinea Franc;1985;3.56403E+11
Guinea;Guinea Franc;1986;6.23508E+11
Guinea;Guinea Franc;1987;8.35738E+11
Guinea;Guinea Franc;1988;1.08753E+12
Guinea;Guinea Franc;1989;1.36175E+12
Guinea;Guinea Franc;1990;1.69123E+12
Guinea;Guinea Franc;1991;2.0421E+12
Guinea;Guinea Franc;1992;2.66618E+12
Guinea;Guinea Franc;1993;2.86102E+12
Guinea;Guinea Franc;1994;3.07583E+12
Guinea;Guinea Franc;1995;3.54371E+12
Guinea;Guinea Franc;1996;3.75092E+12
Guinea;Guinea Franc;1997;3.96968E+12
Guinea;Guinea Franc;1998;4.0749E+12
Guinea;Guinea Franc;1999;4.47501E+12
Guinea;Guinea Franc;2000;5.05461E+12
Guinea;Guinea Franc;2001;5.35205E+12
Guinea;Guinea Franc;2002;5.53764E+12
Guinea;Guinea Franc;2003;6.49644E+12
Guinea;Guinea Franc;2004;7.7169E+12
